# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'task-clock'
# Event count (approx.): 8302000000
#
# Children      Self  Command  Shared Object      Symbol                                                         
# ........  ........  .......  .................  ...............................................................
#
     0.01%     0.00%  main     [unknown]          [.] 0x40fda773dcfea91c
     0.01%     0.00%  main     [unknown]          [.] 0x40fdc9c4b76c61ef
     0.01%     0.00%  main     [unknown]          [.] 0x40fddaf1f83eee37
     0.01%     0.00%  main     [unknown]          [.] 0x40fe61a2531df0c8
     0.01%     0.00%  main     [unknown]          [.] 0x40fe79303d1cb982
     0.01%     0.00%  main     [unknown]          [.] 0x40fe83fb3ad35d93
     0.01%     0.00%  main     [unknown]          [.] 0x40fe9ae7f9321794
     0.01%     0.00%  main     [unknown]          [.] 0x40fea9dc0789880b
     0.01%     0.00%  main     [unknown]          [.] 0x40ff0915121d7c76
     0.01%     0.00%  main     [unknown]          [.] 0x40ff2aac0bed53b6
     0.01%     0.00%  main     [unknown]          [.] 0x40ff2b12990b6786
     0.01%     0.00%  main     [unknown]          [.] 0x40ff34c130388968
     0.01%     0.00%  main     [unknown]          [.] 0x40ff7e484187a16e
     0.01%     0.00%  main     [unknown]          [.] 0x40ffcfc3461fa4e7
     0.01%     0.00%  main     [unknown]          [.] 0x41002aedda4bb7ff
     0.01%     0.00%  main     [unknown]          [.] 0x41003b3fe57dcdcd
     0.01%     0.00%  main     [unknown]          [.] 0x41003b556411b56e
     0.01%     0.00%  main     [unknown]          [.] 0x41009909bd83d10b
     0.01%     0.00%  main     [unknown]          [.] 0x41009a961a8852c7
     0.01%     0.00%  main     [unknown]          [.] 0x4100ad413202b5d0
     0.01%     0.00%  main     [unknown]          [.] 0x4100af9e5f70cac8
     0.01%     0.00%  main     [unknown]          [.] 0x4100ba59bac578f7
     0.01%     0.00%  main     [unknown]          [.] 0x4100bfb30eab9f2b
     0.01%     0.00%  main     [unknown]          [.] 0x4100cfd83d663a00
     0.01%     0.00%  main     [unknown]          [.] 0x4100fab74259dcec
     0.01%     0.00%  main     [unknown]          [.] 0x4101029577e94de6
     0.01%     0.00%  main     [unknown]          [.] 0x4101206c4cf3115f
     0.01%     0.00%  main     [unknown]          [.] 0x410140e190109295
     0.01%     0.00%  main     [unknown]          [.] 0x41015b50ab2ac876
     0.01%     0.00%  main     [unknown]          [.] 0x41015db131b3e10c
     0.01%     0.00%  main     [unknown]          [.] 0x410170ab414e3afa
     0.01%     0.00%  main     [unknown]          [.] 0x410173089b6840a5
     0.01%     0.00%  main     [unknown]          [.] 0x41017b37436c4924
     0.01%     0.00%  main     [unknown]          [.] 0x41017cb9d7e26388
     0.01%     0.00%  main     [unknown]          [.] 0x410187466663347c
     0.01%     0.00%  main     [unknown]          [.] 0x4101906cbd425164
     0.01%     0.00%  main     [unknown]          [.] 0x4101aa4602ed4dd6
     0.01%     0.00%  main     [unknown]          [.] 0x4101ca4a6daa035e
     0.01%     0.00%  main     [unknown]          [.] 0x4101d59b4468b091
     0.01%     0.00%  main     [unknown]          [.] 0x4101df97b6673b24
     0.01%     0.00%  main     [unknown]          [.] 0x4101ea11848b11de
     0.01%     0.00%  main     [unknown]          [.] 0x4101f277180c415c
     0.01%     0.00%  main     [unknown]          [.] 0x4101f464abc2df61
     0.01%     0.00%  main     [unknown]          [.] 0x4101f60727db435a
     0.01%     0.00%  main     [unknown]          [.] 0x410209b4fd4964fc
     0.01%     0.00%  main     [unknown]          [.] 0x41020af21b793fb0
     0.01%     0.00%  main     [unknown]          [.] 0x4102180bdfbb3284
     0.01%     0.00%  main     [unknown]          [.] 0x410220d550bc0a77
     0.01%     0.00%  main     [unknown]          [.] 0x410224e4e0f50fe7
     0.01%     0.00%  main     [unknown]          [.] 0x41024630d8338d65
     0.01%     0.00%  main     [unknown]          [.] 0x41025a8ae8b2199b
     0.01%     0.00%  main     [unknown]          [.] 0x41027b54b8b31a55
     0.01%     0.00%  main     [unknown]          [.] 0x41028f822eb0acbc
     0.01%     0.00%  main     [unknown]          [.] 0x4102a9580872f1c9
     0.01%     0.00%  main     [unknown]          [.] 0x4102d141ad7ed722
     0.01%     0.00%  main     [unknown]          [.] 0x4102f73396d84723
     0.01%     0.00%  main     [unknown]          [.] 0x4102f7ba9499af8b
     0.01%     0.00%  main     [unknown]          [.] 0x410316313da83211
     0.01%     0.00%  main     [unknown]          [.] 0x41031dd32bf76c8d
     0.01%     0.00%  main     [unknown]          [.] 0x41032538a4ac04fe
     0.01%     0.00%  main     [unknown]          [.] 0x41034eb674fc4934
     0.01%     0.00%  main     [unknown]          [.] 0x41035bb47bf44812
     0.01%     0.00%  main     [unknown]          [.] 0x41036fee74fa15b2
     0.01%     0.00%  main     [unknown]          [.] 0x410372a24fed4e79
     0.01%     0.00%  main     [unknown]          [.] 0x410378634531ffd3
     0.01%     0.00%  main     [unknown]          [.] 0x41037f400ccc6266
     0.01%     0.00%  main     [unknown]          [.] 0x41039308c7c0db27
     0.01%     0.00%  main     [unknown]          [.] 0x4103c317ec61f648
     0.01%     0.00%  main     [unknown]          [.] 0x4103f1b6c377fb05
     0.01%     0.00%  main     [unknown]          [.] 0x41040603b6f94bbd
     0.01%     0.00%  main     [unknown]          [.] 0x41041af3c6c761d9
     0.01%     0.00%  main     [unknown]          [.] 0x410420f077cb0b67
     0.01%     0.00%  main     [unknown]          [.] 0x4104283dc8e691e9
     0.01%     0.00%  main     [unknown]          [.] 0x41043ebd385b8647
     0.01%     0.00%  main     [unknown]          [.] 0x41044a0a0a7f6302
     0.01%     0.00%  main     [unknown]          [.] 0x4104518a633a903c
     0.01%     0.00%  main     [unknown]          [.] 0x410456d66996fffc
     0.01%     0.00%  main     [unknown]          [.] 0x410478d9b50ee58a
     0.01%     0.00%  main     [unknown]          [.] 0x41047f8ccfd71b6c
     0.01%     0.00%  main     [unknown]          [.] 0x4104950d8da91633
     0.01%     0.00%  main     [unknown]          [.] 0x4104a336089292aa
     0.01%     0.00%  main     [unknown]          [.] 0x4104a84cd552d8ca
     0.01%     0.00%  main     [unknown]          [.] 0x4104b36b87af5883
     0.01%     0.00%  main     [unknown]          [.] 0x4104c1fce4b3fca8
     0.01%     0.00%  main     [unknown]          [.] 0x4104ca76c2020179
     0.01%     0.00%  main     [unknown]          [.] 0x4104f13b6b9402fa
     0.01%     0.00%  main     [unknown]          [.] 0x41050f5a1d942f63
     0.01%     0.00%  main     [unknown]          [.] 0x41052ef0ec2b2741
     0.01%     0.00%  main     [unknown]          [.] 0x41052f836474320a
     0.01%     0.00%  main     [unknown]          [.] 0x4105382f367ced9d
     0.01%     0.00%  main     [unknown]          [.] 0x41053ff86427fa5e
     0.01%     0.00%  main     [unknown]          [.] 0x41054abb522905b5
     0.01%     0.00%  main     [unknown]          [.] 0x410570e57d8d4b86
     0.01%     0.00%  main     [unknown]          [.] 0x410580f6daa1707b
     0.01%     0.00%  main     [unknown]          [.] 0x4105a3f36d7e609a
     0.01%     0.00%  main     [unknown]          [.] 0x4105a647390b259c
     0.01%     0.00%  main     [unknown]          [.] 0x4105d6668b347df1
     0.01%     0.00%  main     [unknown]          [.] 0x4105d67ee89d6773
     0.01%     0.00%  main     [unknown]          [.] 0x4105dc0c709378c5
     0.01%     0.00%  main     [unknown]          [.] 0x4106024511478e33
     0.01%     0.00%  main     [unknown]          [.] 0x41060b2815b183b6
     0.01%     0.00%  main     [unknown]          [.] 0x410613782dd86d5d
     0.01%     0.00%  main     [unknown]          [.] 0x4106173b0dbe6f7a
     0.01%     0.00%  main     [unknown]          [.] 0x410635d557d630ae
     0.01%     0.00%  main     [unknown]          [.] 0x410639ec90ca361f
     0.01%     0.00%  main     [unknown]          [.] 0x410654e9b80a168d
     0.01%     0.00%  main     [unknown]          [.] 0x410656fc79a3787d
     0.01%     0.00%  main     [unknown]          [.] 0x41065f84bbe29207
     0.01%     0.00%  main     [unknown]          [.] 0x410662c323b5f616
     0.01%     0.00%  main     [unknown]          [.] 0x410665cc2979b93e
     0.01%     0.00%  main     [unknown]          [.] 0x410687cf439a8969
     0.01%     0.00%  main     [unknown]          [.] 0x4106b45bb0a33107
     0.01%     0.00%  main     [unknown]          [.] 0x4106b73dc5a05162
     0.01%     0.00%  main     [unknown]          [.] 0x4106dc12a7523f7f
     0.01%     0.00%  main     [unknown]          [.] 0x4106ebe1aae2083b
     0.01%     0.00%  main     [unknown]          [.] 0x4106f553efa962d1
     0.01%     0.00%  main     [unknown]          [.] 0x41070dccbcdaaeb2
     0.01%     0.00%  main     [unknown]          [.] 0x41073bd5f6ca4554
     0.01%     0.00%  main     [unknown]          [.] 0x41074e5103a760a4
     0.01%     0.00%  main     [unknown]          [.] 0x41077d08d3c0cfbd
     0.01%     0.00%  main     [unknown]          [.] 0x410785259d6efc42
     0.01%     0.00%  main     [unknown]          [.] 0x4107a72cd6f9a19c
     0.01%     0.00%  main     [unknown]          [.] 0x4107e81d9be16bd5
     0.01%     0.00%  main     [unknown]          [.] 0x410808c468ee866d
     0.01%     0.00%  main     [unknown]          [.] 0x410816f7e85e9a3f
     0.01%     0.00%  main     [unknown]          [.] 0x41081f39f76689a0
     0.01%     0.00%  main     [unknown]          [.] 0x41083a3e32af9f7a
     0.01%     0.00%  main     [unknown]          [.] 0x41084531e055b207
     0.01%     0.00%  main     [unknown]          [.] 0x410847280cdaff7e
     0.01%     0.00%  main     [unknown]          [.] 0x41085a45cc4b167b
     0.01%     0.00%  main     [unknown]          [.] 0x41086163592db6c8
     0.01%     0.00%  main     [unknown]          [.] 0x410892d45add3b7c
     0.01%     0.00%  main     [unknown]          [.] 0x4108a1b6a10b6e70
     0.01%     0.00%  main     [unknown]          [.] 0x4108b14257c940cc
     0.01%     0.00%  main     [unknown]          [.] 0x4108f0167b939dfb
     0.01%     0.00%  main     [unknown]          [.] 0x410900e4d3bc035f
     0.01%     0.00%  main     [unknown]          [.] 0x4109168bdffe7784
     0.01%     0.00%  main     [unknown]          [.] 0x4109225ae0b5ccbd
     0.01%     0.00%  main     [unknown]          [.] 0x410922b9e206490e
     0.01%     0.00%  main     [unknown]          [.] 0x41093478fe94a703
     0.01%     0.00%  main     [unknown]          [.] 0x410938cbbf855c9d
     0.01%     0.00%  main     [unknown]          [.] 0x41093c726bef811d
     0.01%     0.00%  main     [unknown]          [.] 0x41093eb96d01a3b5
     0.01%     0.00%  main     [unknown]          [.] 0x41094707dd6ce254
     0.01%     0.00%  main     [unknown]          [.] 0x4109504120180efa
     0.01%     0.00%  main     [unknown]          [.] 0x4109582cb3a33de2
     0.01%     0.00%  main     [unknown]          [.] 0x41095f77e13d4aa5
     0.01%     0.00%  main     [unknown]          [.] 0x4109bacecf0d7da8
     0.01%     0.00%  main     [unknown]          [.] 0x4109d751215c1503
     0.01%     0.00%  main     [unknown]          [.] 0x4109d8a197190047
     0.01%     0.00%  main     [unknown]          [.] 0x4109e391a6edfec3
     0.01%     0.00%  main     [unknown]          [.] 0x4109f1f27e7af40d
     0.01%     0.00%  main     [unknown]          [.] 0x410a015a364ab02b
     0.01%     0.00%  main     [unknown]          [.] 0x410a0dadb19b720a
     0.01%     0.00%  main     [unknown]          [.] 0x410a1a3e357314b1
     0.01%     0.00%  main     [unknown]          [.] 0x410a23f9c72fee4c
     0.01%     0.00%  main     [unknown]          [.] 0x410a25c29a851ab1
     0.01%     0.00%  main     [unknown]          [.] 0x410a8976e4b16fe8
     0.01%     0.00%  main     [unknown]          [.] 0x410a8be2d4a7ade1
     0.01%     0.00%  main     [unknown]          [.] 0x410a92bcba332574
     0.01%     0.00%  main     [unknown]          [.] 0x410aa39f197d63f2
     0.01%     0.00%  main     [unknown]          [.] 0x410ab29534648fe0
     0.01%     0.00%  main     [unknown]          [.] 0x410abe49dbd8c584
     0.01%     0.00%  main     [unknown]          [.] 0x410ac59f62064cd7
     0.01%     0.00%  main     [unknown]          [.] 0x410ad1132d892e1b
     0.01%     0.00%  main     [unknown]          [.] 0x410adb575ff8da68
     0.01%     0.00%  main     [unknown]          [.] 0x410aea1c4057cce0
     0.01%     0.00%  main     [unknown]          [.] 0x410aec3d4cc339ee
     0.01%     0.00%  main     [unknown]          [.] 0x410af2e035e2f4ca
     0.01%     0.00%  main     [unknown]          [.] 0x410b0413ed297a4d
     0.01%     0.00%  main     [unknown]          [.] 0x410b1173eb61216c
     0.01%     0.00%  main     [unknown]          [.] 0x410b1bc08107e099
     0.01%     0.00%  main     [unknown]          [.] 0x410b24eec904e92d
     0.01%     0.00%  main     [unknown]          [.] 0x410b28a332589f77
     0.01%     0.00%  main     [unknown]          [.] 0x410b3156af8a18ec
     0.01%     0.00%  main     [unknown]          [.] 0x410b3c69f4df4bbe
     0.01%     0.00%  main     [unknown]          [.] 0x410b5484d1a58157
     0.01%     0.00%  main     [unknown]          [.] 0x410b5b35502b15eb
     0.01%     0.00%  main     [unknown]          [.] 0x410b7c97c78df6ad
     0.01%     0.00%  main     [unknown]          [.] 0x410ba5d3c7eac6bb
     0.01%     0.00%  main     [unknown]          [.] 0x410bcdd4c3133964
     0.01%     0.00%  main     [unknown]          [.] 0x410bd3d437411972
     0.01%     0.00%  main     [unknown]          [.] 0x410bd7ca12759136
     0.01%     0.00%  main     [unknown]          [.] 0x410be22330f855a0
     0.01%     0.00%  main     [unknown]          [.] 0x410be8e1f668dbcd
     0.01%     0.00%  main     [unknown]          [.] 0x410bf714d5a5fe4a
     0.01%     0.00%  main     [unknown]          [.] 0x410c17dccee84e13
     0.01%     0.00%  main     [unknown]          [.] 0x410c43d2b3068baa
     0.01%     0.00%  main     [unknown]          [.] 0x410c519906d3143e
     0.01%     0.00%  main     [unknown]          [.] 0x410c7bd1bbe579ef
     0.01%     0.00%  main     [unknown]          [.] 0x410c7c3f87ce628d
     0.01%     0.00%  main     [unknown]          [.] 0x410c9bf20f7150fd
     0.01%     0.00%  main     [unknown]          [.] 0x410caabd16a3b767
     0.01%     0.00%  main     [unknown]          [.] 0x410caf24b345718e
     0.01%     0.00%  main     [unknown]          [.] 0x410cb7b26cd0c0d5
     0.01%     0.00%  main     [unknown]          [.] 0x410cc76c4ceaebe8
     0.01%     0.00%  main     [unknown]          [.] 0x410ccaf6d690a0f2
     0.01%     0.00%  main     [unknown]          [.] 0x410cffe13450d769
     0.01%     0.00%  main     [unknown]          [.] 0x410d45a364317c34
     0.01%     0.00%  main     [unknown]          [.] 0x410d517d458b7653
     0.01%     0.00%  main     [unknown]          [.] 0x410d91031d19a84b
     0.01%     0.00%  main     [unknown]          [.] 0x410da6902ba2f615
     0.01%     0.00%  main     [unknown]          [.] 0x410da7d7fc1ba9b4
     0.01%     0.00%  main     [unknown]          [.] 0x410daee6368a3ae2
     0.01%     0.00%  main     [unknown]          [.] 0x410db1630ed3025c
     0.01%     0.00%  main     [unknown]          [.] 0x410dbba8672868b1
     0.01%     0.00%  main     [unknown]          [.] 0x410dbe302f525864
     0.01%     0.00%  main     [unknown]          [.] 0x410e2fbc9801452f
     0.01%     0.00%  main     [unknown]          [.] 0x410e333a2db5e0df
     0.01%     0.00%  main     [unknown]          [.] 0x410e4cf09c374f10
     0.01%     0.00%  main     [unknown]          [.] 0x410e65c908dc609a
     0.01%     0.00%  main     [unknown]          [.] 0x410e683b060b95de
     0.01%     0.00%  main     [unknown]          [.] 0x410e6fe738b7fe95
     0.01%     0.00%  main     [unknown]          [.] 0x410e99cef3d4b111
     0.01%     0.00%  main     [unknown]          [.] 0x410e9a33bc4ef9b1
     0.01%     0.00%  main     [unknown]          [.] 0x410e9a83f7353c2a
     0.01%     0.00%  main     [unknown]          [.] 0x410e9f5841f1da06
     0.01%     0.00%  main     [unknown]          [.] 0x410ea77036afd6bd
     0.01%     0.00%  main     [unknown]          [.] 0x410eabe5d8527d63
     0.01%     0.00%  main     [unknown]          [.] 0x410ec1e5f49008bb
     0.01%     0.00%  main     [unknown]          [.] 0x410effa68d8f3969
     0.01%     0.00%  main     [unknown]          [.] 0x410f51fe808b38d4
     0.01%     0.00%  main     [unknown]          [.] 0x410f59e6a11e061e
     0.01%     0.00%  main     [unknown]          [.] 0x410f5f213926f869
     0.01%     0.00%  main     [unknown]          [.] 0x410f66cdc8357b3d
     0.01%     0.00%  main     [unknown]          [.] 0x410f87db13862e28
     0.01%     0.00%  main     [unknown]          [.] 0x410f8a138ddbaf4f
     0.01%     0.00%  main     [unknown]          [.] 0x410faf2cd8b96a56
     0.01%     0.00%  main     [unknown]          [.] 0x410fbd24e38923d1
     0.01%     0.00%  main     [unknown]          [.] 0x410ffef19b6c33f0
     0.01%     0.00%  main     [unknown]          [.] 0x41100b036b5d59d7
     0.01%     0.00%  main     [unknown]          [.] 0x411010a6ab0ccdd7
     0.01%     0.00%  main     [unknown]          [.] 0x41101797abe0029d
     0.01%     0.00%  main     [unknown]          [.] 0x41102c21d175a1bd
     0.01%     0.00%  main     [unknown]          [.] 0x41104506fee7be7a
     0.01%     0.00%  main     [unknown]          [.] 0x4110463e3cb62fc5
     0.01%     0.00%  main     [unknown]          [.] 0x41104d1ccedea57c
     0.01%     0.00%  main     [unknown]          [.] 0x411055832a3b37cf
     0.01%     0.00%  main     [unknown]          [.] 0x41105af42e71a6a2
     0.01%     0.00%  main     [unknown]          [.] 0x411061f7a8c22e15
     0.01%     0.00%  main     [unknown]          [.] 0x41106ebef262329a
     0.01%     0.00%  main     [unknown]          [.] 0x411079f00e692627
     0.01%     0.00%  main     [unknown]          [.] 0x411087f084d251a9
     0.01%     0.00%  main     [unknown]          [.] 0x41108bd3ea199b56
     0.01%     0.00%  main     [unknown]          [.] 0x41108f4589bb7b87
     0.01%     0.00%  main     [unknown]          [.] 0x4110a050bdceefd1
     0.01%     0.00%  main     [unknown]          [.] 0x4110a19287369698
